Store,Dept,Date,IsHoliday,Weekly_Pred
30,46,2011-04-22,FALSE,8235.72
30,46,2011-04-29,FALSE,7983.6
30,52,2011-03-04,FALSE,26.36
30,52,2011-03-11,FALSE,28.44
30,52,2011-03-18,FALSE,24.28
30,52,2011-03-25,FALSE,18.55
30,52,2011-04-01,FALSE,43.5
30,52,2011-04-08,FALSE,29.92
30,52,2011-04-15,FALSE,22.42
30,52,2011-04-22,FALSE,41.56
30,52,2011-04-29,FALSE,11.88
30,56,2011-03-04,FALSE,0
30,56,2011-03-11,FALSE,17.88
30,56,2011-03-18,FALSE,0
30,56,2011-03-25,FALSE,24
30,56,2011-04-01,FALSE,553
30,56,2011-04-08,FALSE,294.25
30,56,2011-04-15,FALSE,0
30,56,2011-04-22,FALSE,8.94
30,56,2011-04-29,FALSE,0
30,59,2011-03-04,FALSE,219.18
30,59,2011-03-11,FALSE,242.98
30,59,2011-03-18,FALSE,192.35
30,59,2011-03-25,FALSE,193.47
30,59,2011-04-01,FALSE,221.6
30,59,2011-04-08,FALSE,171.94
30,59,2011-04-15,FALSE,139.59
30,59,2011-04-22,FALSE,184.95
30,59,2011-04-29,FALSE,123.02
30,60,2011-03-04,FALSE,976.8
30,60,2011-03-11,FALSE,994.4
30,60,2011-03-18,FALSE,598.4
30,60,2011-03-25,FALSE,818.4
30,60,2011-04-01,FALSE,1117.6
30,60,2011-04-08,FALSE,748
30,60,2011-04-15,FALSE,792
30,60,2011-04-22,FALSE,836
30,60,2011-04-29,FALSE,818.4
30,67,2011-03-04,FALSE,1310.06
30,67,2011-03-11,FALSE,1326.47
30,67,2011-03-18,FALSE,1012.79
30,67,2011-03-25,FALSE,1379.3
30,67,2011-04-01,FALSE,1557.93
30,67,2011-04-08,FALSE,1313.92
30,67,2011-04-15,FALSE,1164.87
30,67,2011-04-22,FALSE,1388.66
30,67,2011-04-29,FALSE,1519.84
30,72,2011-03-04,FALSE,99.61
30,72,2011-03-11,FALSE,147.19
30,72,2011-03-18,FALSE,126.59
30,72,2011-03-25,FALSE,181.86
30,72,2011-04-01,FALSE,4.12
30,72,2011-04-08,FALSE,176.13
30,72,2011-04-15,FALSE,91.12
30,72,2011-04-22,FALSE,91.77
30,72,2011-04-29,FALSE,93.16
30,74,2011-03-04,FALSE,432.15
30,74,2011-03-11,FALSE,363.44
30,74,2011-03-18,FALSE,321.09
30,74,2011-03-25,FALSE,355.67
30,74,2011-04-01,FALSE,420.1
30,74,2011-04-08,FALSE,390.53
30,74,2011-04-15,FALSE,275.98
30,74,2011-04-22,FALSE,371.23
30,74,2011-04-29,FALSE,271.39
30,79,2011-03-04,FALSE,8686.35
30,79,2011-03-11,FALSE,5987.55
30,79,2011-03-18,FALSE,6775.77
30,79,2011-03-25,FALSE,6161.58
30,79,2011-04-01,FALSE,7176.94
30,79,2011-04-08,FALSE,7138.36
30,79,2011-04-15,FALSE,6850.1
30,79,2011-04-22,FALSE,6455.39
30,79,2011-04-29,FALSE,6116.27
30,80,2011-03-04,FALSE,7241.93
30,80,2011-03-11,FALSE,7527.65
30,80,2011-03-18,FALSE,6930.43
30,80,2011-03-25,FALSE,7086.76
30,80,2011-04-01,FALSE,7552.99
30,80,2011-04-08,FALSE,6717.43
30,80,2011-04-15,FALSE,7405.53
30,80,2011-04-22,FALSE,7264.64
30,80,2011-04-29,FALSE,7713.93
30,81,2011-03-04,FALSE,12858.56
30,81,2011-03-11,FALSE,13027.81
30,81,2011-03-18,FALSE,12705.41
30,81,2011-03-25,FALSE,12074.05
30,81,2011-04-01,FALSE,12164.6
30,81,2011-04-08,FALSE,12375.08
30,81,2011-04-15,FALSE,13324.26
30,81,2011-04-22,FALSE,12784.96
30,81,2011-04-29,FALSE,12970.82
30,82,2011-03-04,FALSE,3958.89
30,82,2011-03-11,FALSE,4022.38
30,82,2011-03-18,FALSE,3687.97
30,82,2011-03-25,FALSE,3495.94
30,82,2011-04-01,FALSE,4046.52
30,82,2011-04-08,FALSE,4210.13
30,82,2011-04-15,FALSE,4224.02
30,82,2011-04-22,FALSE,3515.33
30,82,2011-04-29,FALSE,3818.9
30,83,2011-03-04,FALSE,2282.35
30,83,2011-03-11,FALSE,2234
30,83,2011-03-18,FALSE,1964.01
30,83,2011-03-25,FALSE,1963.12
30,83,2011-04-01,FALSE,2360.35
30,83,2011-04-08,FALSE,1946.78
30,83,2011-04-15,FALSE,2018.48
30,83,2011-04-22,FALSE,1995.27
30,83,2011-04-29,FALSE,1927.53
30,85,2011-03-04,FALSE,100.14
30,85,2011-03-11,FALSE,123.04
30,85,2011-03-18,FALSE,73.41
30,85,2011-03-25,FALSE,118.12
30,85,2011-04-01,FALSE,159.81
30,85,2011-04-08,FALSE,112.66
30,85,2011-04-15,FALSE,55.57
30,85,2011-04-22,FALSE,97.48
30,85,2011-04-29,FALSE,94.95
30,87,2011-03-04,FALSE,210.22
30,87,2011-03-11,FALSE,199.52
30,87,2011-03-18,FALSE,75
30,87,2011-03-25,FALSE,235.64
30,87,2011-04-01,FALSE,89.88
30,87,2011-04-08,FALSE,124
30,87,2011-04-15,FALSE,156.6
30,87,2011-04-22,FALSE,230.67
30,87,2011-04-29,FALSE,311.84
30,90,2011-03-04,FALSE,37737.8
30,90,2011-03-11,FALSE,37826.4
30,90,2011-03-18,FALSE,35153.97
30,90,2011-03-25,FALSE,33789.57
30,90,2011-04-01,FALSE,34570.78
30,90,2011-04-08,FALSE,33733.65
30,90,2011-04-15,FALSE,35014.62
30,90,2011-04-22,FALSE,33791.17
30,90,2011-04-29,FALSE,33740.07
30,91,2011-03-04,FALSE,35169.68
30,91,2011-03-11,FALSE,33312.9
30,91,2011-03-18,FALSE,33548.69
30,91,2011-03-25,FALSE,35253.75
30,91,2011-04-01,FALSE,33663.44
30,91,2011-04-08,FALSE,31735.24
30,91,2011-04-15,FALSE,35807.82
30,91,2011-04-22,FALSE,34523.36
30,91,2011-04-29,FALSE,32819.01
30,92,2011-03-04,FALSE,56688.76
30,92,2011-03-11,FALSE,56827.95
30,92,2011-03-18,FALSE,52671.3
30,92,2011-03-25,FALSE,53428.72
30,92,2011-04-01,FALSE,53066.05
30,92,2011-04-08,FALSE,51424.78
30,92,2011-04-15,FALSE,54046.13
30,92,2011-04-22,FALSE,54403.61
30,92,2011-04-29,FALSE,51390.86
30,93,2011-03-04,FALSE,22513.21
30,93,2011-03-11,FALSE,22841.38
30,93,2011-03-18,FALSE,22540.92
30,93,2011-03-25,FALSE,21101.74
30,93,2011-04-01,FALSE,23529.38
30,93,2011-04-08,FALSE,23218.19
30,93,2011-04-15,FALSE,23657.12
30,93,2011-04-22,FALSE,21579.38
30,93,2011-04-29,FALSE,21695.28
30,94,2011-03-04,FALSE,26360.26
30,94,2011-03-11,FALSE,26961.77
30,94,2011-03-18,FALSE,25248.17
30,94,2011-03-25,FALSE,24972.58
30,94,2011-04-01,FALSE,25938.9
30,94,2011-04-08,FALSE,27179.93
30,94,2011-04-15,FALSE,26753.64
30,94,2011-04-22,FALSE,26241.51
30,94,2011-04-29,FALSE,25468.67
30,95,2011-03-04,FALSE,48201.58
30,95,2011-03-11,FALSE,49600.58
30,95,2011-03-18,FALSE,48333.06
30,95,2011-03-25,FALSE,47090.23
30,95,2011-04-01,FALSE,46197.36
30,95,2011-04-08,FALSE,47239.51
30,95,2011-04-15,FALSE,50635.62
30,95,2011-04-22,FALSE,48984.62
30,95,2011-04-29,FALSE,48722.94
30,96,2011-03-04,FALSE,17948.79
30,96,2011-03-11,FALSE,18220.5
30,96,2011-03-18,FALSE,19360.37
30,96,2011-03-25,FALSE,17895.91
30,96,2011-04-01,FALSE,20320.82
30,96,2011-04-08,FALSE,19819.46
30,96,2011-04-15,FALSE,21758.07
30,96,2011-04-22,FALSE,20505.57
30,96,2011-04-29,FALSE,19219.28
30,97,2011-03-04,FALSE,13250.41
30,97,2011-03-11,FALSE,13600.48
30,97,2011-03-18,FALSE,13019.35
30,97,2011-03-25,FALSE,12488.2
30,97,2011-04-01,FALSE,12416.77
30,97,2011-04-08,FALSE,12551.88
30,97,2011-04-15,FALSE,13919.57
30,97,2011-04-22,FALSE,13011.24
30,97,2011-04-29,FALSE,13568.37
30,98,2011-03-04,FALSE,2917.93
30,98,2011-03-11,FALSE,3080.66
30,98,2011-03-18,FALSE,3314.92
30,98,2011-03-25,FALSE,3020.1
30,98,2011-04-01,FALSE,4126.23
30,98,2011-04-08,FALSE,3211.09
30,98,2011-04-15,FALSE,2961.51
30,98,2011-04-22,FALSE,2957.59
30,98,2011-04-29,FALSE,2910.25
31,1,2011-03-04,FALSE,15084.71
31,1,2011-03-11,FALSE,16365.6
31,1,2011-03-18,FALSE,16110.52
31,1,2011-03-25,FALSE,16990.95
31,1,2011-04-01,FALSE,32735.4
31,1,2011-04-08,FALSE,31830.41
31,1,2011-04-15,FALSE,14099.84
31,1,2011-04-22,FALSE,14238.04
31,1,2011-04-29,FALSE,13730.81
31,2,2011-03-04,FALSE,57112.57
31,2,2011-03-11,FALSE,55363.86
31,2,2011-03-18,FALSE,54596.56
31,2,2011-03-25,FALSE,51234.03
31,2,2011-04-01,FALSE,53985.18
31,2,2011-04-08,FALSE,58804.19
31,2,2011-04-15,FALSE,60410.11
31,2,2011-04-22,FALSE,57925.9
31,2,2011-04-29,FALSE,56167.16
31,3,2011-03-04,FALSE,8910.27
31,3,2011-03-11,FALSE,7835.62
31,3,2011-03-18,FALSE,6766.77
31,3,2011-03-25,FALSE,7709.77
31,3,2011-04-01,FALSE,7708.37
31,3,2011-04-08,FALSE,7854.2
31,3,2011-04-15,FALSE,7485.48
31,3,2011-04-22,FALSE,7829.93
31,3,2011-04-29,FALSE,6749.97
31,4,2011-03-04,FALSE,32556.12
31,4,2011-03-11,FALSE,31605.45
31,4,2011-03-18,FALSE,31345.31
31,4,2011-03-25,FALSE,28624.09
31,4,2011-04-01,FALSE,31320.61
31,4,2011-04-08,FALSE,32803.25
31,4,2011-04-15,FALSE,33657.38
31,4,2011-04-22,FALSE,33514.75
31,4,2011-04-29,FALSE,30638.19
31,5,2011-03-04,FALSE,16469.08
31,5,2011-03-11,FALSE,20732.14
31,5,2011-03-18,FALSE,23562.5
31,5,2011-03-25,FALSE,26330.11
31,5,2011-04-01,FALSE,21306.66
31,5,2011-04-08,FALSE,19686.15
31,5,2011-04-15,FALSE,14327.88
31,5,2011-04-22,FALSE,22662.61
31,5,2011-04-29,FALSE,22059.82
31,6,2011-03-04,FALSE,4655.13
31,6,2011-03-11,FALSE,6914.54
31,6,2011-03-18,FALSE,4416.32
31,6,2011-03-25,FALSE,4521.39
31,6,2011-04-01,FALSE,4799.04
31,6,2011-04-08,FALSE,3526.86
31,6,2011-04-15,FALSE,4019.96
31,6,2011-04-22,FALSE,4441.01
31,6,2011-04-29,FALSE,3135.91
31,7,2011-03-04,FALSE,13221.01
31,7,2011-03-11,FALSE,13756
31,7,2011-03-18,FALSE,17396.01
31,7,2011-03-25,FALSE,13431.08
31,7,2011-04-01,FALSE,20006.41
31,7,2011-04-08,FALSE,19814.58
31,7,2011-04-15,FALSE,17357.21
31,7,2011-04-22,FALSE,14827.35
31,7,2011-04-29,FALSE,16670.48
31,8,2011-03-04,FALSE,26504.3
31,8,2011-03-11,FALSE,25406.95
31,8,2011-03-18,FALSE,25078.53
31,8,2011-03-25,FALSE,24469.12
31,8,2011-04-01,FALSE,25680.03
31,8,2011-04-08,FALSE,23728.23
31,8,2011-04-15,FALSE,26234.84
31,8,2011-04-22,FALSE,24438.13
31,8,2011-04-29,FALSE,25182.44
31,9,2011-03-04,FALSE,12391.78
31,9,2011-03-11,FALSE,11604.68
31,9,2011-03-18,FALSE,12968.73
31,9,2011-03-25,FALSE,9931.8
31,9,2011-04-01,FALSE,10962.42
31,9,2011-04-08,FALSE,13478.33
31,9,2011-04-15,FALSE,12679.84
31,9,2011-04-22,FALSE,12458.21
31,9,2011-04-29,FALSE,13946.03
31,10,2011-03-04,FALSE,19141.42
31,10,2011-03-11,FALSE,19548.45
31,10,2011-03-18,FALSE,20591.67
31,10,2011-03-25,FALSE,16949.5
31,10,2011-04-01,FALSE,17376.33
31,10,2011-04-08,FALSE,19011.36
31,10,2011-04-15,FALSE,19479.85
31,10,2011-04-22,FALSE,17332.14
31,10,2011-04-29,FALSE,18148.85
31,11,2011-03-04,FALSE,10919.82
31,11,2011-03-11,FALSE,9662.56
31,11,2011-03-18,FALSE,11384.05
31,11,2011-03-25,FALSE,9382.24
31,11,2011-04-01,FALSE,10321.23
31,11,2011-04-08,FALSE,11836.6
31,11,2011-04-15,FALSE,11544.59
31,11,2011-04-22,FALSE,9876.23
31,11,2011-04-29,FALSE,10606.48
31,12,2011-03-04,FALSE,3248.95
31,12,2011-03-11,FALSE,2684.46
31,12,2011-03-18,FALSE,3808.65
31,12,2011-03-25,FALSE,2779.77
31,12,2011-04-01,FALSE,3129.2
31,12,2011-04-08,FALSE,2922.17
31,12,2011-04-15,FALSE,3294.13
31,12,2011-04-22,FALSE,3072.7
31,12,2011-04-29,FALSE,3068.44
31,13,2011-03-04,FALSE,43321.34
31,13,2011-03-11,FALSE,42558.84
31,13,2011-03-18,FALSE,40104.38
31,13,2011-03-25,FALSE,38282.57
31,13,2011-04-01,FALSE,39514.74
31,13,2011-04-08,FALSE,42348.88
31,13,2011-04-15,FALSE,42424.85
31,13,2011-04-22,FALSE,42995.63
31,13,2011-04-29,FALSE,40150.94
31,14,2011-03-04,FALSE,18223.54
31,14,2011-03-11,FALSE,19087.59
31,14,2011-03-18,FALSE,16886.39
31,14,2011-03-25,FALSE,15768.79
31,14,2011-04-01,FALSE,19333.29
31,14,2011-04-08,FALSE,17394.95
31,14,2011-04-15,FALSE,16620.32
31,14,2011-04-22,FALSE,16575.19
31,14,2011-04-29,FALSE,15020.59
31,16,2011-03-04,FALSE,6224.84
31,16,2011-03-11,FALSE,7196.01
31,16,2011-03-18,FALSE,13364.45
31,16,2011-03-25,FALSE,6169.29
31,16,2011-04-01,FALSE,13792.4
31,16,2011-04-08,FALSE,16028.63
31,16,2011-04-15,FALSE,18480.02
31,16,2011-04-22,FALSE,13728.22
31,16,2011-04-29,FALSE,17277.63
31,17,2011-03-04,FALSE,10785.44
31,17,2011-03-11,FALSE,9661.85
31,17,2011-03-18,FALSE,9740.23
31,17,2011-03-25,FALSE,9115.49
31,17,2011-04-01,FALSE,7606.44
31,17,2011-04-08,FALSE,7370.91
31,17,2011-04-15,FALSE,8279.36
31,17,2011-04-22,FALSE,7653.97
31,17,2011-04-29,FALSE,7343.46
31,18,2011-03-04,FALSE,252.55
31,18,2011-03-11,FALSE,807.84
31,18,2011-03-18,FALSE,1556.07
31,18,2011-03-25,FALSE,1929.41
31,18,2011-04-01,FALSE,8503.84
31,18,2011-04-08,FALSE,6426.09
31,18,2011-04-15,FALSE,177.81
31,18,2011-04-22,FALSE,-4.98
31,18,2011-04-29,FALSE,0.2
31,19,2011-03-04,FALSE,9.25
31,19,2011-03-11,FALSE,106.91
31,19,2011-03-18,FALSE,108.72
31,19,2011-03-25,FALSE,28.53
31,19,2011-04-01,FALSE,79.84
31,19,2011-04-08,FALSE,112.97
31,19,2011-04-15,FALSE,151.01
31,19,2011-04-22,FALSE,51.09
31,19,2011-04-29,FALSE,79.88
31,20,2011-03-04,FALSE,8104.98
31,20,2011-03-11,FALSE,7068.37
31,20,2011-03-18,FALSE,6504.83
31,20,2011-03-25,FALSE,6314.26
31,20,2011-04-01,FALSE,7672.37
31,20,2011-04-08,FALSE,7432.22
31,20,2011-04-15,FALSE,6453.18
31,20,2011-04-22,FALSE,5981.98
31,20,2011-04-29,FALSE,6066.43
31,21,2011-03-04,FALSE,5434.05
31,21,2011-03-11,FALSE,5113
31,21,2011-03-18,FALSE,5455.16
31,21,2011-03-25,FALSE,4898.55
31,21,2011-04-01,FALSE,5101.16
31,21,2011-04-08,FALSE,5301.34
31,21,2011-04-15,FALSE,4688.17
31,21,2011-04-22,FALSE,4728.26
31,21,2011-04-29,FALSE,5123.95
31,22,2011-03-04,FALSE,12089.48
31,22,2011-03-11,FALSE,9456.47
31,22,2011-03-18,FALSE,10477.17
31,22,2011-03-25,FALSE,8300.96
31,22,2011-04-01,FALSE,8395.35
31,22,2011-04-08,FALSE,7368.11
31,22,2011-04-15,FALSE,7155.72
31,22,2011-04-22,FALSE,7228.93
31,22,2011-04-29,FALSE,7173.07
31,23,2011-03-04,FALSE,15957.17
31,23,2011-03-11,FALSE,19357.04
31,23,2011-03-18,FALSE,19000.6
31,23,2011-03-25,FALSE,15748.25
31,23,2011-04-01,FALSE,17913.2
31,23,2011-04-08,FALSE,19947.19
31,23,2011-04-15,FALSE,19991.77
31,23,2011-04-22,FALSE,18876.42
31,23,2011-04-29,FALSE,19365.46
31,24,2011-03-04,FALSE,4233.25
31,24,2011-03-11,FALSE,3698.9
31,24,2011-03-18,FALSE,3401.03
31,24,2011-03-25,FALSE,3774.53
31,24,2011-04-01,FALSE,4575.7
31,24,2011-04-08,FALSE,4984.12
31,24,2011-04-15,FALSE,4935.57
31,24,2011-04-22,FALSE,3721.73
31,24,2011-04-29,FALSE,3656.46
31,25,2011-03-04,FALSE,9518.75
31,25,2011-03-11,FALSE,9407
31,25,2011-03-18,FALSE,10665.5
31,25,2011-03-25,FALSE,8365.5
31,25,2011-04-01,FALSE,10681
31,25,2011-04-08,FALSE,12772.37
31,25,2011-04-15,FALSE,10185.39
31,25,2011-04-22,FALSE,10165.81
31,25,2011-04-29,FALSE,9837.25
31,26,2011-03-04,FALSE,8815.42
31,26,2011-03-11,FALSE,7407.25
31,26,2011-03-18,FALSE,7931.5
31,26,2011-03-25,FALSE,6305.31
31,26,2011-04-01,FALSE,9067.25
31,26,2011-04-08,FALSE,9145.57
31,26,2011-04-15,FALSE,8797.29
31,26,2011-04-22,FALSE,7551.91
31,26,2011-04-29,FALSE,7059
31,27,2011-03-04,FALSE,1514
31,27,2011-03-11,FALSE,1249.5
31,27,2011-03-18,FALSE,1275.5
31,27,2011-03-25,FALSE,1226.5
31,27,2011-04-01,FALSE,984
31,27,2011-04-08,FALSE,1030
31,27,2011-04-15,FALSE,814.25
31,27,2011-04-22,FALSE,916.75
31,27,2011-04-29,FALSE,921
31,28,2011-03-04,FALSE,1183.21
31,28,2011-03-11,FALSE,890.67
31,28,2011-03-18,FALSE,902.77
31,28,2011-03-25,FALSE,761.6
31,28,2011-04-01,FALSE,765.64
31,28,2011-04-08,FALSE,746.57
31,28,2011-04-15,FALSE,638.36
31,28,2011-04-22,FALSE,693.33
31,28,2011-04-29,FALSE,527.82
31,29,2011-03-04,FALSE,3644.76
31,29,2011-03-11,FALSE,3794.08
31,29,2011-03-18,FALSE,3803.94
31,29,2011-03-25,FALSE,3231.13
31,29,2011-04-01,FALSE,3152.82
31,29,2011-04-08,FALSE,4208.64
31,29,2011-04-15,FALSE,3389.75
31,29,2011-04-22,FALSE,3700.5
31,29,2011-04-29,FALSE,3582
31,30,2011-03-04,FALSE,3195
31,30,2011-03-11,FALSE,3098
31,30,2011-03-18,FALSE,3341.5
31,30,2011-03-25,FALSE,3108.5
31,30,2011-04-01,FALSE,2853.5
31,30,2011-04-08,FALSE,3948.5
31,30,2011-04-15,FALSE,3291.49
31,30,2011-04-22,FALSE,3379.49
31,30,2011-04-29,FALSE,3051.82
31,31,2011-03-04,FALSE,1705
31,31,2011-03-11,FALSE,1859.74
31,31,2011-03-18,FALSE,1331.74
31,31,2011-03-25,FALSE,1543
31,31,2011-04-01,FALSE,1054.54
31,31,2011-04-08,FALSE,1623
31,31,2011-04-15,FALSE,1385
31,31,2011-04-22,FALSE,1429.5
31,31,2011-04-29,FALSE,1333.5
31,32,2011-03-04,FALSE,5740.43
31,32,2011-03-11,FALSE,4591.47
31,32,2011-03-18,FALSE,5528.41
31,32,2011-03-25,FALSE,4865.69
31,32,2011-04-01,FALSE,4504.73
31,32,2011-04-08,FALSE,5255.64
31,32,2011-04-15,FALSE,7016.13
31,32,2011-04-22,FALSE,4873.13
31,32,2011-04-29,FALSE,4845.98
31,33,2011-03-04,FALSE,4189.39
31,33,2011-03-11,FALSE,4398.51
31,33,2011-03-18,FALSE,4610.78
31,33,2011-03-25,FALSE,3675.5
31,33,2011-04-01,FALSE,5281.26
31,33,2011-04-08,FALSE,6030.76
31,33,2011-04-15,FALSE,5653.25
31,33,2011-04-22,FALSE,4337.52
31,33,2011-04-29,FALSE,4677.25
31,34,2011-03-04,FALSE,20574.82
31,34,2011-03-11,FALSE,19061.14
31,34,2011-03-18,FALSE,19794.62
31,34,2011-03-25,FALSE,14766.31
31,34,2011-04-01,FALSE,16955.8
31,34,2011-04-08,FALSE,19127.63
31,34,2011-04-15,FALSE,17217.82
31,34,2011-04-22,FALSE,16966.94
31,34,2011-04-29,FALSE,14129.14
31,35,2011-03-04,FALSE,1821
31,35,2011-03-11,FALSE,2432
31,35,2011-03-18,FALSE,2295
31,35,2011-03-25,FALSE,1491.5
31,35,2011-04-01,FALSE,2244.5
31,35,2011-04-08,FALSE,2764
31,35,2011-04-15,FALSE,2450.5
31,35,2011-04-22,FALSE,2975
31,35,2011-04-29,FALSE,2596
31,36,2011-03-04,FALSE,614.5
31,36,2011-03-11,FALSE,839.5
31,36,2011-03-18,FALSE,1877.5
31,36,2011-03-25,FALSE,1213
31,36,2011-04-01,FALSE,1047.5
31,36,2011-04-08,FALSE,854
31,36,2011-04-15,FALSE,862
31,36,2011-04-22,FALSE,786
31,36,2011-04-29,FALSE,1178
31,37,2011-03-04,FALSE,3651.1
31,37,2011-03-11,FALSE,4422.6
31,37,2011-03-18,FALSE,4080.56
31,37,2011-03-25,FALSE,2776.02
31,37,2011-04-01,FALSE,2773.23
31,37,2011-04-08,FALSE,3012.43
31,37,2011-04-15,FALSE,3109.36
31,37,2011-04-22,FALSE,3281.3
31,37,2011-04-29,FALSE,2844.15
31,38,2011-03-04,FALSE,96623.55
31,38,2011-03-11,FALSE,83303.37
31,38,2011-03-18,FALSE,71846.72
31,38,2011-03-25,FALSE,74229.03
31,38,2011-04-01,FALSE,84533.89
31,38,2011-04-08,FALSE,91940.31
31,38,2011-04-15,FALSE,86273.57
31,38,2011-04-22,FALSE,72539.82
31,38,2011-04-29,FALSE,72545.63
31,40,2011-03-04,FALSE,59935.89
31,40,2011-03-11,FALSE,58766.21
31,40,2011-03-18,FALSE,57935.68
31,40,2011-03-25,FALSE,56611.27
31,40,2011-04-01,FALSE,56547.36
31,40,2011-04-08,FALSE,56681.46
31,40,2011-04-15,FALSE,58167.01
31,40,2011-04-22,FALSE,57316.87
31,40,2011-04-29,FALSE,56298.07
31,41,2011-03-04,FALSE,958.16
31,41,2011-03-11,FALSE,758.83
31,41,2011-03-18,FALSE,680.33
31,41,2011-03-25,FALSE,673
31,41,2011-04-01,FALSE,620
31,41,2011-04-08,FALSE,972
31,41,2011-04-15,FALSE,852.88
31,41,2011-04-22,FALSE,1076.83
31,41,2011-04-29,FALSE,622
31,42,2011-03-04,FALSE,5802.69
31,42,2011-03-11,FALSE,5655.78
31,42,2011-03-18,FALSE,6077.89
31,42,2011-03-25,FALSE,4647.99
31,42,2011-04-01,FALSE,5256.95
31,42,2011-04-08,FALSE,4622.43
31,42,2011-04-15,FALSE,5789.64
31,42,2011-04-22,FALSE,4741.54
31,42,2011-04-29,FALSE,5921.94
31,44,2011-03-04,FALSE,1803.61
31,44,2011-03-11,FALSE,2167.2
31,44,2011-03-18,FALSE,1898.95
31,44,2011-03-25,FALSE,1734.66
31,44,2011-04-01,FALSE,2221.23
31,44,2011-04-08,FALSE,1949.71
31,44,2011-04-15,FALSE,2145.19
31,44,2011-04-22,FALSE,1237.69
31,44,2011-04-29,FALSE,2034.18
31,45,2011-04-01,FALSE,0
31,45,2011-04-08,FALSE,0
31,45,2011-04-15,FALSE,0
31,45,2011-04-22,FALSE,0
31,46,2011-03-04,FALSE,25334.1
31,46,2011-03-11,FALSE,25469.85
31,46,2011-03-18,FALSE,24739.31
31,46,2011-03-25,FALSE,23813.85
31,46,2011-04-01,FALSE,24777.8
31,46,2011-04-08,FALSE,24721.68
31,46,2011-04-15,FALSE,26831.51
31,46,2011-04-22,FALSE,24994.9
31,46,2011-04-29,FALSE,25448.17
31,49,2011-03-04,FALSE,9851.69
31,49,2011-03-11,FALSE,8849.98
31,49,2011-03-18,FALSE,6699.93
31,49,2011-03-25,FALSE,6070.94
31,49,2011-04-01,FALSE,12101.18
31,49,2011-04-08,FALSE,8399.61
31,49,2011-04-15,FALSE,10681.37
31,49,2011-04-22,FALSE,7644.98
31,49,2011-04-29,FALSE,7485.54
31,51,2011-03-25,FALSE,27.11
31,51,2011-04-01,FALSE,35.08
31,51,2011-04-15,FALSE,30.83
31,52,2011-03-04,FALSE,666.75
31,52,2011-03-11,FALSE,792.38
31,52,2011-03-18,FALSE,874.5
31,52,2011-03-25,FALSE,863.37
31,52,2011-04-01,FALSE,683.66
31,52,2011-04-08,FALSE,933.48
31,52,2011-04-15,FALSE,812.89
31,52,2011-04-22,FALSE,840.6
31,52,2011-04-29,FALSE,718.02
31,54,2011-03-04,FALSE,340
31,54,2011-03-11,FALSE,131
31,54,2011-03-18,FALSE,162
31,54,2011-03-25,FALSE,238
31,54,2011-04-01,FALSE,134
31,54,2011-04-08,FALSE,198
31,54,2011-04-15,FALSE,213
31,54,2011-04-22,FALSE,263
31,54,2011-04-29,FALSE,48
31,55,2011-03-04,FALSE,7281.77
31,55,2011-03-11,FALSE,8834.01
31,55,2011-03-18,FALSE,10169.37
31,55,2011-03-25,FALSE,8915.65
31,55,2011-04-01,FALSE,7882.74
31,55,2011-04-08,FALSE,8151.67
31,55,2011-04-15,FALSE,7806.51
31,55,2011-04-22,FALSE,6132.36
31,55,2011-04-29,FALSE,6766.93
31,56,2011-03-04,FALSE,1179.24
31,56,2011-03-11,FALSE,1457.3
31,56,2011-03-18,FALSE,1836.53
31,56,2011-03-25,FALSE,1555.87
31,56,2011-04-01,FALSE,4951.33
31,56,2011-04-08,FALSE,4964.11
31,56,2011-04-15,FALSE,5801.14
31,56,2011-04-22,FALSE,4731.22
31,56,2011-04-29,FALSE,5254.96
31,58,2011-03-04,FALSE,5075
31,58,2011-03-11,FALSE,2255
31,58,2011-03-18,FALSE,2575
31,58,2011-03-25,FALSE,3210
31,58,2011-04-01,FALSE,4890
31,58,2011-04-08,FALSE,3415
31,58,2011-04-15,FALSE,2785
31,58,2011-04-22,FALSE,2630
31,58,2011-04-29,FALSE,3910
31,59,2011-03-04,FALSE,743.4
31,59,2011-03-11,FALSE,764.04
31,59,2011-03-18,FALSE,615.56
31,59,2011-03-25,FALSE,570.14
31,59,2011-04-01,FALSE,613.83
31,59,2011-04-08,FALSE,656.53
31,59,2011-04-15,FALSE,637.86
31,59,2011-04-22,FALSE,653.59
31,59,2011-04-29,FALSE,529.94
31,60,2011-03-04,FALSE,0
31,60,2011-03-11,FALSE,0
31,60,2011-03-18,FALSE,0
31,60,2011-03-25,FALSE,0
31,60,2011-04-01,FALSE,0
31,60,2011-04-08,FALSE,0
31,60,2011-04-15,FALSE,0
31,60,2011-04-22,FALSE,7
31,60,2011-04-29,FALSE,26.4
31,67,2011-03-04,FALSE,4777.03
31,67,2011-03-11,FALSE,4794.71
31,67,2011-03-18,FALSE,5464.21
31,67,2011-03-25,FALSE,4791.16
31,67,2011-04-01,FALSE,6308.67
31,67,2011-04-08,FALSE,5070.37
31,67,2011-04-15,FALSE,4919.53
31,67,2011-04-22,FALSE,5333.25
31,67,2011-04-29,FALSE,6651.79
31,71,2011-03-04,FALSE,8215.96
31,71,2011-03-11,FALSE,8900.96
31,71,2011-03-18,FALSE,8191.2
31,71,2011-03-25,FALSE,6398.07
